day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;436200;INTARIAN_PEPPER_ROOT;;;;;;;13434;14;;;;;13426;0.0
1;436300;INTARIAN_PEPPER_ROOT;13418;11;13417;29;;;13435;15;;;;;13427;0.0
1;436400;INTARIAN_PEPPER_ROOT;13426;15;13424;27;;;13442;15;;;;;13434;0.0
1;436500;INTARIAN_PEPPER_ROOT;13429;10;;;;;13445;10;;;;;13437;0.0
1;436600;INTARIAN_PEPPER_ROOT;13417;11;;;;;13435;10;13440;10;;;13427;0.0
1;436700;INTARIAN_PEPPER_ROOT;13433;11;;;;;13436;11;;;;;13433;0.0
1;436800;INTARIAN_PEPPER_ROOT;13425;10;;;;;13441;12;13444;30;;;13433;0.0
1;436900;INTARIAN_PEPPER_ROOT;13421;11;13427;22;;;13439;11;13431;28;;;13429;0.0
1;437000;INTARIAN_PEPPER_ROOT;13426;15;;;;;13443;28;13446;30;;;13435;0.0
1;437100;INTARIAN_PEPPER_ROOT;13433;9;13427;20;;;13445;15;13440;30;13453;26;13437;0.0
1;437200;INTARIAN_PEPPER_ROOT;13429;14;;;;;13448;12;;;;;13438;0.0
1;437300;INTARIAN_PEPPER_ROOT;13440;15;;;;;;;;;;;13448;0.0
1;437400;INTARIAN_PEPPER_ROOT;13425;11;;;;;13441;10;;;;;13433;0.0
1;437500;INTARIAN_PEPPER_ROOT;13429;14;13427;28;;;;;;;;;13437;0.0
1;437600;INTARIAN_PEPPER_ROOT;13428;13;;;;;13444;11;;;;;13436;0.0
1;437700;INTARIAN_PEPPER_ROOT;13428;11;;;;;;;;;;;13436;0.0
1;437800;INTARIAN_PEPPER_ROOT;13429;11;;;;;13446;10;13448;27;;;13437;0.0
1;437900;INTARIAN_PEPPER_ROOT;13428;14;13428;24;;;13446;15;13449;26;;;13438;0.0
1;438000;INTARIAN_PEPPER_ROOT;;;;;;;13441;13;13443;21;;;13433;0.0
1;438100;INTARIAN_PEPPER_ROOT;13429;14;;;;;13446;11;13449;20;;;13438;0.0
1;438200;INTARIAN_PEPPER_ROOT;13430;10;13428;29;;;13446;12;13448;22;;;13438;0.0
1;438300;INTARIAN_PEPPER_ROOT;13426;30;13425;21;;;13445;24;13447;25;;;13435;0.0
1;438400;INTARIAN_PEPPER_ROOT;13426;20;;;;;13444;11;13445;30;;;13435;0.0
1;438500;INTARIAN_PEPPER_ROOT;13428;12;13425;26;;;13445;13;13448;21;;;13436;0.0
1;438600;INTARIAN_PEPPER_ROOT;13427;10;13425;29;;;13438;10;13445;28;;;13435;0.0
1;438700;INTARIAN_PEPPER_ROOT;13418;15;13417;29;13412;22;13435;12;;;;;13427;0.0
1;438800;INTARIAN_PEPPER_ROOT;13428;13;13425;28;;;13444;11;;;;;13436;0.0
1;438900;INTARIAN_PEPPER_ROOT;13429;12;13427;30;;;13445;12;13449;29;;;13437;0.0
1;439000;INTARIAN_PEPPER_ROOT;13427;14;13423;30;;;13443;14;13447;27;;;13435;0.0
1;439100;INTARIAN_PEPPER_ROOT;13435;10;13422;26;;;;;;;;;13435;0.0
1;439200;INTARIAN_PEPPER_ROOT;13441;13;13438;30;;;13457;10;13457;28;;;13449;0.0
1;439300;INTARIAN_PEPPER_ROOT;13425;22;13425;23;13421;30;13443;12;;;;;13435;0.0
1;439400;INTARIAN_PEPPER_ROOT;13422;13;13419;27;;;13438;11;;;;;13430;0.0
1;439500;INTARIAN_PEPPER_ROOT;13426;12;13423;23;;;13443;13;13448;14;;;13435;0.0
1;439600;INTARIAN_PEPPER_ROOT;13432;30;13430;29;;;13450;15;;;;;13442;0.0
1;439700;INTARIAN_PEPPER_ROOT;13430;12;13426;20;;;;;;;;;13438;0.0
1;439800;INTARIAN_PEPPER_ROOT;13420;12;;;;;13436;10;;;;;13428;0.0
1;439900;INTARIAN_PEPPER_ROOT;13427;11;13424;20;;;13443;13;13445;22;;;13435;0.0
1;440000;INTARIAN_PEPPER_ROOT;13433;15;13431;29;;;13448;14;13451;23;;;13441;0.0
1;440100;INTARIAN_PEPPER_ROOT;13430;3;13426;24;;;13446;28;;;;;13437;0.0
1;440200;INTARIAN_PEPPER_ROOT;13432;26;;;;;13446;4;;;;;13441;0.0
1;440300;INTARIAN_PEPPER_ROOT;13431;26;;;;;13439;12;13441;26;;;13431;0.0
1;440400;INTARIAN_PEPPER_ROOT;13421;12;13418;29;;;13437;15;13439;22;;;13429;0.0
1;440500;INTARIAN_PEPPER_ROOT;13421;15;;;;;13438;13;;;;;13429;0.0
1;440600;INTARIAN_PEPPER_ROOT;;;;;;;13441;4;13448;21;;;13437;0.0
1;440700;INTARIAN_PEPPER_ROOT;13429;21;13427;30;;;13446;15;;;;;13438;0.0
1;440800;INTARIAN_PEPPER_ROOT;13432;11;13430;22;;;13449;28;13450;20;;;13440;0.0
1;440900;INTARIAN_PEPPER_ROOT;13429;11;13426;23;;;13445;10;13448;24;;;13437;0.0
1;441000;INTARIAN_PEPPER_ROOT;13428;13;13425;28;;;13444;10;;;;;13436;0.0
1;441100;INTARIAN_PEPPER_ROOT;13424;13;13420;25;13419;23;13440;13;13444;24;;;13432;0.0
1;441200;INTARIAN_PEPPER_ROOT;13430;3;;;;;13447;27;13447;26;;;13437;0.0
1;441300;INTARIAN_PEPPER_ROOT;13428;14;;;;;13447;12;13447;27;13453;25;13437;0.0
1;441400;INTARIAN_PEPPER_ROOT;13422;23;;;;;13439;12;;;;;13431;0.0
1;441500;INTARIAN_PEPPER_ROOT;13426;13;13423;29;;;13442;15;13446;28;;;13434;0.0
1;441600;INTARIAN_PEPPER_ROOT;13429;11;13427;24;;;13445;12;;;;;13437;0.0
1;441700;INTARIAN_PEPPER_ROOT;13435;7;13427;26;;;13446;11;13448;23;;;13438;0.0
1;441800;INTARIAN_PEPPER_ROOT;13435;13;13433;28;;;13452;22;13454;28;;;13443;0.0
1;441900;INTARIAN_PEPPER_ROOT;13426;13;13423;23;;;13444;20;13445;21;;;13434;0.0
1;442000;INTARIAN_PEPPER_ROOT;13434;15;13430;21;;;13445;12;13452;30;;;13442;0.0
1;442100;INTARIAN_PEPPER_ROOT;13432;13;;;;;13450;13;13453;26;;;13442;0.0
1;442200;INTARIAN_PEPPER_ROOT;13433;27;13432;25;;;13453;25;13454;28;;;13443;0.0
1;442300;INTARIAN_PEPPER_ROOT;13434;15;13432;27;;;13450;11;;;;;13442;0.0
1;442400;INTARIAN_PEPPER_ROOT;13435;13;;;;;13451;12;13451;24;;;13443;0.0
1;442500;INTARIAN_PEPPER_ROOT;13440;10;;;;;13448;10;;;;;13440;0.0
1;442600;INTARIAN_PEPPER_ROOT;13423;11;;;;;13439;14;;;;;13431;0.0
1;442700;INTARIAN_PEPPER_ROOT;13434;13;13432;28;;;13450;15;;;;;13442;0.0
1;442800;INTARIAN_PEPPER_ROOT;13434;14;13433;21;;;13451;12;;;;;13443;0.0
1;442900;INTARIAN_PEPPER_ROOT;13423;15;;;;;13441;15;;;;;13433;0.0
1;443000;INTARIAN_PEPPER_ROOT;13435;13;13433;21;;;13443;30;13454;21;;;13443;0.0
1;443100;INTARIAN_PEPPER_ROOT;13435;13;13434;29;;;13453;28;13456;22;;;13444;0.0
1;443200;INTARIAN_PEPPER_ROOT;13430;5;13422;27;13420;22;13441;13;;;;;13433;0.0
1;443300;INTARIAN_PEPPER_ROOT;;;;;;;13451;14;;;;;13443;0.0
1;443400;INTARIAN_PEPPER_ROOT;13426;14;13424;25;;;13443;10;13446;23;;;13434;0.0
1;443500;INTARIAN_PEPPER_ROOT;13425;11;;;;;13441;11;;;;;13433;0.0
1;443600;INTARIAN_PEPPER_ROOT;13424;11;13421;25;;;13442;10;13436;26;;;13433;0.0
1;443700;INTARIAN_PEPPER_ROOT;13426;15;13424;26;;;13442;10;;;;;13434;0.0
1;443800;INTARIAN_PEPPER_ROOT;13435;12;13431;26;;;13443;15;13455;30;;;13443;0.0
1;443900;INTARIAN_PEPPER_ROOT;13434;14;;;;;13451;11;;;;;13442;0.0
1;444000;INTARIAN_PEPPER_ROOT;;;;;;;13444;15;13446;21;;;13436;0.0
1;444100;INTARIAN_PEPPER_ROOT;13424;28;13429;27;;;13440;14;;;;;13432;0.0
1;444200;INTARIAN_PEPPER_ROOT;13434;10;13428;26;;;13447;14;;;;;13439;0.0
1;444300;INTARIAN_PEPPER_ROOT;;;;;;;13452;10;13453;24;;;13443;0.0
1;444400;INTARIAN_PEPPER_ROOT;13433;13;;;;;13451;30;13444;24;;;13441;0.0
1;444500;INTARIAN_PEPPER_ROOT;13438;13;13436;28;;;13454;11;13457;27;;;13446;0.0
1;444600;INTARIAN_PEPPER_ROOT;13432;11;13428;22;;;13450;13;;;;;13440;0.0
1;444700;INTARIAN_PEPPER_ROOT;;;;;;;13445;11;13448;26;;;13437;0.0
1;444800;INTARIAN_PEPPER_ROOT;13433;14;;;;;13449;10;13451;28;;;13441;0.0
1;444900;INTARIAN_PEPPER_ROOT;13434;11;13432;23;;;13448;4;13451;30;;;13443;0.0
1;445000;INTARIAN_PEPPER_ROOT;13429;10;;;;;13448;29;13448;24;13453;23;13437;0.0
1;445100;INTARIAN_PEPPER_ROOT;13426;15;13424;20;;;13444;11;13447;20;;;13435;0.0
1;445200;INTARIAN_PEPPER_ROOT;13432;15;13429;30;;;13450;10;13451;28;;;13440;0.0
1;445300;INTARIAN_PEPPER_ROOT;13431;11;13427;21;;;13447;11;13449;27;;;13439;0.0
1;445400;INTARIAN_PEPPER_ROOT;13439;25;;;;;13456;11;13458;25;;;13448;0.0
1;445500;INTARIAN_PEPPER_ROOT;13433;12;;;;;13449;14;13452;25;;;13441;0.0
1;445600;INTARIAN_PEPPER_ROOT;13426;20;13425;29;;;13445;15;13448;26;;;13436;0.0
1;445700;INTARIAN_PEPPER_ROOT;13427;14;13425;29;;;13444;14;13447;28;;;13436;0.0
1;445800;INTARIAN_PEPPER_ROOT;13435;13;13433;24;;;13451;10;13453;25;;;13443;0.0
1;445900;INTARIAN_PEPPER_ROOT;13440;25;13435;26;;;13454;10;13452;25;;;13446;0.0
1;446000;INTARIAN_PEPPER_ROOT;13427;13;13424;23;;;13444;23;13446;15;;;13435;0.0
1;446100;INTARIAN_PEPPER_ROOT;13443;12;13439;26;;;13459;10;13462;30;13466;24;13451;0.0
1;446200;INTARIAN_PEPPER_ROOT;13439;14;13436;28;;;13455;12;13457;28;;;13447;0.0
1;446300;INTARIAN_PEPPER_ROOT;13427;14;;;;;13444;29;;;;;13435;0.0
1;446400;INTARIAN_PEPPER_ROOT;13427;15;13428;30;;;13441;11;;;;;13435;0.0
1;446500;INTARIAN_PEPPER_ROOT;13434;10;13432;22;;;13450;13;;;;;13442;0.0
1;446600;INTARIAN_PEPPER_ROOT;13426;11;13424;12;;;13444;14;13448;13;;;13435;0.0
1;446700;INTARIAN_PEPPER_ROOT;13437;14;13436;28;;;13455;12;;;;;13447;0.0
1;446800;INTARIAN_PEPPER_ROOT;13438;13;;;;;13455;28;13458;20;;;13447;0.0
1;446900;INTARIAN_PEPPER_ROOT;13435;10;13431;20;;;13451;15;;;;;13443;0.0
1;447000;INTARIAN_PEPPER_ROOT;13433;25;13429;12;;;13452;13;;;;;13442;0.0
1;447100;INTARIAN_PEPPER_ROOT;13444;13;13436;22;;;13455;13;13458;21;;;13447;0.0
1;447200;INTARIAN_PEPPER_ROOT;13433;24;;;;;13451;13;13454;20;;;13443;0.0
1;447300;INTARIAN_PEPPER_ROOT;13443;5;13433;23;;;;;;;;;13443;0.0
1;447400;INTARIAN_PEPPER_ROOT;13435;11;13432;29;;;13443;13;13455;28;;;13443;0.0
1;447500;INTARIAN_PEPPER_ROOT;13436;10;;;;;13453;10;13456;20;;;13445;0.0
1;447600;INTARIAN_PEPPER_ROOT;13435;30;;;;;13453;10;13448;20;;;13445;0.0
1;447700;INTARIAN_PEPPER_ROOT;13436;25;13433;20;;;13454;23;13456;22;;;13444;0.0
1;447800;INTARIAN_PEPPER_ROOT;13437;13;;;;;13456;22;;;;;13446;0.0
1;447900;INTARIAN_PEPPER_ROOT;13438;12;13436;30;;;13454;10;13448;29;;;13446;0.0
1;448000;INTARIAN_PEPPER_ROOT;13443;2;13437;22;;;13457;10;;;;;13448;0.0
1;448100;INTARIAN_PEPPER_ROOT;13428;10;13425;20;;;13444;14;;;;;13436;0.0
1;448200;INTARIAN_PEPPER_ROOT;13439;12;13437;30;13434;22;13455;11;13458;29;;;13447;0.0
1;448300;INTARIAN_PEPPER_ROOT;13436;12;;;;;13453;15;13456;23;;;13445;0.0
1;448400;INTARIAN_PEPPER_ROOT;13437;15;13433;25;;;13453;10;13455;27;;;13445;0.0
1;448500;INTARIAN_PEPPER_ROOT;13439;13;13437;22;;;13457;14;13461;13;;;13448;0.0
1;448600;INTARIAN_PEPPER_ROOT;13437;15;13435;26;;;13453;13;;;;;13445;0.0
1;448700;INTARIAN_PEPPER_ROOT;13439;13;13437;23;13434;21;13457;28;13450;25;;;13447;0.0
1;448800;INTARIAN_PEPPER_ROOT;13437;22;13436;24;;;13454;10;13459;10;;;13446;0.0
1;448900;INTARIAN_PEPPER_ROOT;13436;14;13433;24;;;13452;15;13455;29;;;13444;0.0
1;449000;INTARIAN_PEPPER_ROOT;13439;29;13438;22;;;13457;11;13460;29;;;13449;0.0
1;449100;INTARIAN_PEPPER_ROOT;13436;13;13434;24;;;13452;15;13450;21;;;13444;0.0
1;449200;INTARIAN_PEPPER_ROOT;13439;10;13439;28;;;13457;15;;;;;13449;0.0
1;449300;INTARIAN_PEPPER_ROOT;13439;15;13434;14;;;13455;14;13458;23;;;13447;0.0
1;449400;INTARIAN_PEPPER_ROOT;13434;28;13430;20;;;13448;12;13452;20;;;13440;0.0
1;449500;INTARIAN_PEPPER_ROOT;13440;15;13436;23;;;13456;10;;;;;13448;0.0
1;449600;INTARIAN_PEPPER_ROOT;13441;13;13438;25;;;13457;10;13461;25;13464;27;13449;0.0
1;449700;INTARIAN_PEPPER_ROOT;13436;11;13432;23;;;13444;26;13454;26;;;13444;0.0
1;449800;INTARIAN_PEPPER_ROOT;;;;;;;13448;15;13459;25;;;13448;0.0
1;449900;INTARIAN_PEPPER_ROOT;13442;11;13439;20;13435;29;13459;22;13461;21;;;13450;0.0
1;450000;INTARIAN_PEPPER_ROOT;13442;27;13441;25;;;13459;11;13462;11;13468;23;13451;0.0
1;450100;INTARIAN_PEPPER_ROOT;13441;28;;;;;13459;12;13461;25;;;13451;0.0
1;450200;INTARIAN_PEPPER_ROOT;13442;21;13429;12;;;13450;12;13452;27;;;13442;0.0
1;450300;INTARIAN_PEPPER_ROOT;13443;13;;;;;13459;13;13464;12;;;13451;0.0
1;450400;INTARIAN_PEPPER_ROOT;13431;14;;;;;13447;15;13450;22;;;13439;0.0
1;450500;INTARIAN_PEPPER_ROOT;13439;15;13438;29;;;13458;21;13460;29;;;13449;0.0
1;450600;INTARIAN_PEPPER_ROOT;13442;13;;;;;13458;12;;;;;13450;0.0
1;450700;INTARIAN_PEPPER_ROOT;;;;;;;13459;10;13463;25;;;13451;0.0
1;450800;INTARIAN_PEPPER_ROOT;13443;30;13441;30;;;13460;14;;;;;13452;0.0
1;450900;INTARIAN_PEPPER_ROOT;13453;13;;;;;13461;12;;;;;13453;0.0
1;451000;INTARIAN_PEPPER_ROOT;13444;10;13436;23;;;13448;12;13460;25;;;13448;0.0
1;451100;INTARIAN_PEPPER_ROOT;13440;4;13435;29;;;13455;26;;;;;13446;0.0
1;451200;INTARIAN_PEPPER_ROOT;13435;10;;;;;13451;12;13446;20;;;13443;0.0
1;451300;INTARIAN_PEPPER_ROOT;13443;12;13441;30;;;13460;24;13462;25;;;13451;0.0
1;451400;INTARIAN_PEPPER_ROOT;13448;8;;;;;13459;13;13462;21;;;13451;0.0
1;451500;INTARIAN_PEPPER_ROOT;13443;11;13438;28;;;13459;14;13461;20;;;13451;0.0
1;451600;INTARIAN_PEPPER_ROOT;13445;10;13442;27;;;13462;15;13465;26;;;13453;0.0
1;451700;INTARIAN_PEPPER_ROOT;13446;2;13440;21;;;13461;11;13463;29;;;13452;0.0
1;451800;INTARIAN_PEPPER_ROOT;13451;24;;;;;13459;10;13463;11;;;13451;0.0
1;451900;INTARIAN_PEPPER_ROOT;13440;15;13438;20;;;13456;11;13458;29;;;13448;0.0
1;452000;INTARIAN_PEPPER_ROOT;13446;13;13443;29;;;13462;12;13464;21;13468;28;13454;0.0
1;452100;INTARIAN_PEPPER_ROOT;13452;13;13442;23;;;13460;11;;;;;13452;0.0
1;452200;INTARIAN_PEPPER_ROOT;13444;12;13442;15;;;13460;10;;;;;13452;0.0
1;452300;INTARIAN_PEPPER_ROOT;13446;24;13448;29;;;13459;7;13466;24;;;13455;0.0
1;452400;INTARIAN_PEPPER_ROOT;13434;10;13433;23;;;13445;14;13452;27;13457;27;13442;0.0
1;452500;INTARIAN_PEPPER_ROOT;13441;11;13443;24;;;13457;12;13459;28;;;13449;0.0
1;452600;INTARIAN_PEPPER_ROOT;13439;24;13436;10;13433;30;13457;15;;;;;13449;0.0
1;452700;INTARIAN_PEPPER_ROOT;13434;11;13432;28;;;13451;15;13453;21;;;13443;0.0
1;452800;INTARIAN_PEPPER_ROOT;;;;;;;13451;21;13458;20;;;13447;0.0
1;452900;INTARIAN_PEPPER_ROOT;13439;10;;;;;13456;11;13458;30;;;13448;0.0
1;453000;INTARIAN_PEPPER_ROOT;13444;13;;;;;13462;15;13465;25;;;13454;0.0
1;453100;INTARIAN_PEPPER_ROOT;13441;13;;;;;13460;22;13459;26;;;13449;0.0
1;453200;INTARIAN_PEPPER_ROOT;;;;;;;13457;14;13460;27;;;13449;0.0
1;453300;INTARIAN_PEPPER_ROOT;13441;10;13437;26;13435;28;13457;14;13460;25;;;13449;0.0
1;453400;INTARIAN_PEPPER_ROOT;13440;29;13438;22;;;13457;11;13460;21;;;13449;0.0
1;453500;INTARIAN_PEPPER_ROOT;13445;26;13443;23;;;13462;15;;;;;13454;0.0
1;453600;INTARIAN_PEPPER_ROOT;13441;15;;;;;13459;15;13461;28;;;13451;0.0
1;453700;INTARIAN_PEPPER_ROOT;13438;15;13434;28;;;13454;11;;;;;13446;0.0
1;453800;INTARIAN_PEPPER_ROOT;13445;14;13443;30;;;13461;13;13464;25;;;13453;0.0
1;453900;INTARIAN_PEPPER_ROOT;13444;12;13442;26;;;13461;12;13462;30;;;13452;0.0
1;454000;INTARIAN_PEPPER_ROOT;13446;4;13440;22;;;13460;20;;;;;13451;0.0
1;454100;INTARIAN_PEPPER_ROOT;13446;10;13443;29;;;13462;14;13465;30;;;13454;0.0
1;454200;INTARIAN_PEPPER_ROOT;13445;15;13442;20;;;13462;11;;;;;13453;0.0
1;454300;INTARIAN_PEPPER_ROOT;13441;11;13439;29;;;13457;11;13459;28;;;13449;0.0
1;454400;INTARIAN_PEPPER_ROOT;13447;11;13448;30;;;13463;14;13465;26;;;13455;0.0
1;454500;INTARIAN_PEPPER_ROOT;;;;;;;13459;11;13462;21;;;13451;0.0
1;454600;INTARIAN_PEPPER_ROOT;13443;11;;;;;13459;10;13463;21;;;13451;0.0
1;454700;INTARIAN_PEPPER_ROOT;13435;14;;;;;13455;26;;;;;13444;0.0
1;454800;INTARIAN_PEPPER_ROOT;13432;23;13433;23;;;13451;10;;;;;13443;0.0
1;454900;INTARIAN_PEPPER_ROOT;13440;9;13434;27;;;13453;12;;;;;13444;0.0
1;455000;INTARIAN_PEPPER_ROOT;13446;11;13444;20;;;13462;13;13464;22;;;13454;0.0
1;455100;INTARIAN_PEPPER_ROOT;13454;10;13446;20;;;13465;15;;;;;13457;0.0
1;455200;INTARIAN_PEPPER_ROOT;13452;3;13447;21;;;13466;29;13468;27;;;13457;0.0
1;455300;INTARIAN_PEPPER_ROOT;13442;15;13440;24;;;13458;13;13462;23;;;13450;0.0
1;455400;INTARIAN_PEPPER_ROOT;13437;11;13435;28;;;13454;20;;;;;13445;0.0
1;455500;INTARIAN_PEPPER_ROOT;13446;13;13444;28;;;13455;30;13464;25;;;13454;0.0
1;455600;INTARIAN_PEPPER_ROOT;13444;29;13442;20;;;13461;11;13463;22;;;13453;0.0
1;455700;INTARIAN_PEPPER_ROOT;13445;14;13445;30;;;13461;12;13466;15;;;13453;0.0
1;455800;INTARIAN_PEPPER_ROOT;13441;14;;;;;13457;11;;;;;13449;0.0
1;455900;INTARIAN_PEPPER_ROOT;13448;11;13446;27;;;13466;21;;;;;13457;0.0
1;456000;INTARIAN_PEPPER_ROOT;13446;30;13442;25;;;13462;20;13462;25;;;13452;0.0
1;456100;INTARIAN_PEPPER_ROOT;13442;4;13439;28;;;13457;24;13458;20;;;13447;0.0
1;456200;INTARIAN_PEPPER_ROOT;13448;10;13445;28;;;13466;14;;;;;13456;0.0
1;456300;INTARIAN_PEPPER_ROOT;13437;30;13435;24;;;13454;11;;;;;13446;0.0
1;456400;INTARIAN_PEPPER_ROOT;13435;20;;;;;13453;15;13457;20;;;13445;0.0
1;456500;INTARIAN_PEPPER_ROOT;;;;;;;13455;14;;;;;13447;0.0
1;456600;INTARIAN_PEPPER_ROOT;13450;12;13447;14;;;13468;24;13469;28;;;13458;0.0
1;456700;INTARIAN_PEPPER_ROOT;13449;15;13439;24;;;13458;10;13456;28;;;13449;0.0
1;456800;INTARIAN_PEPPER_ROOT;13447;14;;;;;13460;5;13468;25;;;13456;0.0
1;456900;INTARIAN_PEPPER_ROOT;13442;14;;;;;13453;11;13456;27;;;13445;0.0
1;457000;INTARIAN_PEPPER_ROOT;13444;14;13441;26;;;13461;10;13463;22;;;13453;0.0
1;457100;INTARIAN_PEPPER_ROOT;13444;20;13441;28;13440;28;13462;14;;;;;13453;0.0
1;457200;INTARIAN_PEPPER_ROOT;13446;11;13442;25;;;13462;15;;;;;13454;0.0
1;457300;INTARIAN_PEPPER_ROOT;13450;10;;;;;13464;30;13465;21;;;13453;0.0
1;457400;INTARIAN_PEPPER_ROOT;13439;13;;;;;13457;10;13457;26;;;13447;0.0
1;457500;INTARIAN_PEPPER_ROOT;13449;26;13447;22;;;13466;14;;;;;13458;0.0
1;457600;INTARIAN_PEPPER_ROOT;13457;12;13455;27;;;13473;15;13477;25;;;13465;0.0
1;457700;INTARIAN_PEPPER_ROOT;13446;13;13443;28;;;13462;11;;;;;13454;0.0
1;457800;INTARIAN_PEPPER_ROOT;13453;13;;;;;13466;11;13467;27;;;13458;0.0
1;457900;INTARIAN_PEPPER_ROOT;13441;12;13438;23;13436;22;13457;15;13459;26;;;13449;0.0
1;458000;INTARIAN_PEPPER_ROOT;13448;14;;;;;13463;23;;;;;13456;0.0
1;458100;INTARIAN_PEPPER_ROOT;13449;12;13446;22;;;13466;13;;;;;13457;0.0
1;458200;INTARIAN_PEPPER_ROOT;;;;;;;13466;13;13468;20;;;13457;0.0
1;458300;INTARIAN_PEPPER_ROOT;13445;11;;;;;13460;11;13467;29;13469;20;13455;0.0
1;458400;INTARIAN_PEPPER_ROOT;13449;14;13447;28;;;13467;27;13469;22;13474;21;13458;0.0
1;458500;INTARIAN_PEPPER_ROOT;13443;27;;;;;13455;14;13458;30;;;13447;0.0
1;458600;INTARIAN_PEPPER_ROOT;13459;12;;;;;13475;24;;;;;13467;0.0
1;458700;INTARIAN_PEPPER_ROOT;13447;15;13445;26;;;13463;12;;;;;13455;0.0
1;458800;INTARIAN_PEPPER_ROOT;13455;13;13458;22;;;13470;20;;;;;13460;0.0
1;458900;INTARIAN_PEPPER_ROOT;13447;15;13444;26;;;13463;10;13467;27;;;13455;0.0
1;459000;INTARIAN_PEPPER_ROOT;13449;23;13447;28;;;13468;25;;;;;13458;0.0
1;459100;INTARIAN_PEPPER_ROOT;13450;12;;;;;13466;14;13472;13;;;13458;0.0
1;459200;INTARIAN_PEPPER_ROOT;13452;15;13449;28;;;;;;;;;13460;0.0
1;459300;INTARIAN_PEPPER_ROOT;13439;11;;;;;13457;25;;;;;13447;0.0
1;459400;INTARIAN_PEPPER_ROOT;13449;10;13448;22;13445;22;13467;10;;;;;13458;0.0
1;459500;INTARIAN_PEPPER_ROOT;13446;11;;;;;13464;29;13467;27;;;13456;0.0
1;459600;INTARIAN_PEPPER_ROOT;13457;10;13447;28;;;13466;14;;;;;13457;0.0
1;459700;INTARIAN_PEPPER_ROOT;13451;14;13456;30;;;13467;15;13469;30;13473;30;13459;0.0
1;459800;INTARIAN_PEPPER_ROOT;13447;13;13445;22;;;13460;15;13466;30;;;13456;0.0
1;459900;INTARIAN_PEPPER_ROOT;13447;13;;;;;13465;10;;;;;13457;0.0
1;460000;INTARIAN_PEPPER_ROOT;13442;14;13439;26;13437;22;13460;20;13458;24;;;13450;0.0
1;460100;INTARIAN_PEPPER_ROOT;13445;14;13442;25;;;13461;14;13464;22;;;13453;0.0
1;460200;INTARIAN_PEPPER_ROOT;13439;22;13438;24;;;13459;29;13460;29;;;13449;0.0
1;460300;INTARIAN_PEPPER_ROOT;13448;14;13445;26;;;13464;10;13469;15;;;13456;0.0
1;460400;INTARIAN_PEPPER_ROOT;;;;;;;13469;12;13470;20;;;13461;0.0
1;460500;INTARIAN_PEPPER_ROOT;13441;10;13439;25;;;13457;11;13459;25;;;13449;0.0
1;460600;INTARIAN_PEPPER_ROOT;13456;12;13458;23;;;13461;10;13472;28;;;13460;0.0
1;460700;INTARIAN_PEPPER_ROOT;13447;29;;;;;13465;15;;;;;13457;0.0
1;460800;INTARIAN_PEPPER_ROOT;13453;9;13445;26;;;13464;13;;;;;13456;0.0
1;460900;INTARIAN_PEPPER_ROOT;13454;10;;;;;13470;13;;;;;13462;0.0
1;461000;INTARIAN_PEPPER_ROOT;13450;25;;;;;13468;26;13469;29;;;13459;0.0
1;461100;INTARIAN_PEPPER_ROOT;13449;15;13447;26;;;13465;15;;;;;13457;0.0
1;461200;INTARIAN_PEPPER_ROOT;13451;10;13449;13;;;13467;12;;;;;13459;0.0
1;461300;INTARIAN_PEPPER_ROOT;13450;14;13447;25;13446;23;13467;11;13469;29;;;13459;0.0
1;461400;INTARIAN_PEPPER_ROOT;13441;12;13439;21;;;;;;;;;13450;0.0
1;461500;INTARIAN_PEPPER_ROOT;13450;15;13447;13;;;13466;11;13468;21;;;13458;0.0
1;461600;INTARIAN_PEPPER_ROOT;13451;12;;;;;13467;11;13470;28;;;13459;0.0
1;461700;INTARIAN_PEPPER_ROOT;13452;30;13451;21;;;13471;13;13472;24;;;13461;0.0
1;461800;INTARIAN_PEPPER_ROOT;13449;10;;;;;13467;12;13469;28;;;13458;0.0
1;461900;INTARIAN_PEPPER_ROOT;13451;10;13448;26;;;13467;15;13470;26;;;13459;0.0
1;462000;INTARIAN_PEPPER_ROOT;13451;22;;;;;13468;14;13474;27;;;13460;0.0
1;462100;INTARIAN_PEPPER_ROOT;;;;;;;13468;12;13466;22;;;13458;0.0
1;462200;INTARIAN_PEPPER_ROOT;13443;14;13441;27;;;13460;10;;;;;13452;0.0
1;462300;INTARIAN_PEPPER_ROOT;13443;11;;;;;13460;21;13461;28;;;13451;0.0
1;462400;INTARIAN_PEPPER_ROOT;13460;21;;;;;13465;2;13470;21;;;13460;0.0
1;462500;INTARIAN_PEPPER_ROOT;13456;14;;;;;13472;15;13475;26;;;13464;0.0
1;462600;INTARIAN_PEPPER_ROOT;13449;13;13440;25;;;13452;13;;;;;13451;0.0
1;462700;INTARIAN_PEPPER_ROOT;13443;13;13441;24;;;13459;13;13462;22;;;13451;0.0
1;462800;INTARIAN_PEPPER_ROOT;13459;12;13453;27;;;13472;13;13474;23;;;13463;0.0
